Make,Model,Engine Fuel Type,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
Acura,Legend,regular unleaded,MANUAL,front wheel drive,Luxury,Midsize,Sedan,1993,200.0,6.0,4.0,23,16,204,2060
Acura,Legend,regular unleaded,MANUAL,front wheel drive,"Luxury,Performance",Midsize,Coupe,1993,230.0,6.0,2.0,23,15,204,2042
Acura,Legend,regular unleaded,MANUAL,front wheel drive,"Luxury,Performance",Midsize,Coupe,1994,230.0,6.0,2.0,24,16,204,2181
Acura,Legend,regular unleaded,MANUAL,front wheel drive,Luxury,Midsize,Sedan,1994,200.0,6.0,4.0,23,16,204,2028
Acura,Legend,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,1994,200.0,6.0,4.0,22,17,204,2063
Acura,Legend,regular unleaded,MANUAL,front wheel drive,"Luxury,Performance",Midsize,Sedan,1994,230.0,6.0,4.0,24,16,204,2066
Acura,Legend,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,1995,200.0,6.0,4.0,22,17,204,2356
Acura,Legend,regular unleaded,MANUAL,front wheel drive,"Luxury,Performance",Midsize,Coupe,1995,230.0,6.0,2.0,24,16,204,2506
Acura,Legend,regular unleaded,MANUAL,front wheel drive,Luxury,Midsize,Sedan,1995,200.0,6.0,4.0,23,16,204,2135
Acura,Legend,regular unleaded,MANUAL,front wheel drive,"Luxury,Performance",Midsize,Sedan,1995,230.0,6.0,4.0,24,16,204,2066
Buick,LeSabre,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,2003,205.0,6.0,4.0,27,17,155,25645
Buick,LeSabre,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,2004,205.0,6.0,4.0,27,18,155,26040
Buick,LeSabre,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,2005,205.0,6.0,4.0,27,18,155,26725
Maserati,Levante,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Exotic,Luxury,High-Performance",Large,4dr SUV,2017,424.0,6.0,4.0,19,14,238,83000
Maserati,Levante,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Exotic,Luxury,Performance",Large,4dr SUV,2017,345.0,6.0,4.0,20,14,238,72000
Lexus,LFA,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,Luxury,High-Performance",Compact,Coupe,2012,552.0,10.0,2.0,16,11,454,375000
Chrysler,LHS,regular unleaded,AUTOMATIC,front wheel drive,Performance,Large,Sedan,1999,253.0,6.0,4.0,24,16,1013,2000
Chrysler,LHS,regular unleaded,AUTOMATIC,front wheel drive,Performance,Large,Sedan,2000,253.0,6.0,4.0,24,16,1013,2087
Chrysler,LHS,premium unleaded (required),AUTOMATIC,front wheel drive,Performance,Large,Sedan,2001,253.0,6.0,4.0,24,16,1013,28680
Subaru,Loyale,regular unleaded,MANUAL,front wheel drive,0,Compact,Wagon,1992,90.0,4.0,4.0,28,22,640,2000
Subaru,Loyale,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,1992,90.0,4.0,4.0,29,22,640,2000
Subaru,Loyale,regular unleaded,MANUAL,four wheel drive,0,Compact,Wagon,1992,90.0,4.0,4.0,26,21,640,2000
Subaru,Loyale,regular unleaded,MANUAL,four wheel drive,0,Compact,Sedan,1992,90.0,4.0,4.0,26,21,640,2000
Subaru,Loyale,regular unleaded,MANUAL,front wheel drive,0,Compact,Wagon,1993,90.0,4.0,4.0,28,22,640,2000
Subaru,Loyale,regular unleaded,MANUAL,four wheel drive,0,Compact,Wagon,1993,90.0,4.0,4.0,26,21,640,2000
Subaru,Loyale,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,1993,90.0,4.0,4.0,29,22,640,2000
Subaru,Loyale,regular unleaded,MANUAL,four wheel drive,0,Compact,Sedan,1993,90.0,4.0,4.0,26,21,640,2000
Subaru,Loyale,regular unleaded,MANUAL,four wheel drive,0,Compact,Wagon,1994,90.0,4.0,4.0,26,21,640,2000
Land Rover,LR2,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Luxury",Compact,4dr SUV,2013,240.0,4.0,4.0,24,17,258,36400
Land Rover,LR2,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Luxury",Compact,4dr SUV,2014,240.0,4.0,4.0,24,17,258,36600
Land Rover,LR2,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Luxury",Compact,4dr SUV,2015,240.0,4.0,4.0,24,17,258,36600
Land Rover,LR3,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2008,300.0,8.0,4.0,17,12,258,48525
Land Rover,LR3,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2009,300.0,8.0,4.0,17,12,258,45975
Land Rover,LR4,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2014,340.0,6.0,4.0,19,14,258,49700
Land Rover,LR4,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2015,340.0,6.0,4.0,19,14,258,60600
Land Rover,LR4,premium unleaded (required),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2016,340.0,6.0,4.0,19,15,258,50400
Lexus,LS 400,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,1998,290.0,8.0,4.0,23,17,454,4207
Lexus,LS 400,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,1999,290.0,8.0,4.0,23,16,454,4556
Lexus,LS 400,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,2000,290.0,8.0,4.0,23,16,454,5035
Lexus,LS 430,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2004,290.0,8.0,4.0,23,16,454,55375
Lexus,LS 430,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2005,290.0,8.0,4.0,23,16,454,56225
Lexus,LS 430,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2006,278.0,8.0,4.0,23,16,454,56525
Lexus,LS 460,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2015,360.0,8.0,4.0,23,16,454,82305
Lexus,LS 460,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Large,Sedan,2015,386.0,8.0,4.0,24,16,454,84500
Lexus,LS 460,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2015,386.0,8.0,4.0,24,16,454,78820
Lexus,LS 460,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2016,360.0,8.0,4.0,23,16,454,75465
Lexus,LS 460,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2016,386.0,8.0,4.0,24,16,454,78820
Lexus,LS 460,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2017,359.0,8.0,4.0,23,16,454,82305
Lexus,LS 460,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2017,386.0,8.0,4.0,24,16,454,72520
Lexus,LS 600h L,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,High-Performance,Hybrid",Large,Sedan,2014,438.0,8.0,4.0,23,19,454,120060
Lexus,LS 600h L,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,High-Performance,Hybrid",Large,Sedan,2015,438.0,8.0,4.0,23,19,454,120440
Lexus,LS 600h L,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,High-Performance,Hybrid",Large,Sedan,2016,438.0,8.0,4.0,23,19,454,120440
Lincoln,LS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2004,232.0,6.0,4.0,24,17,61,36770
Lincoln,LS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2004,280.0,8.0,4.0,23,15,61,43370
Lincoln,LS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2005,280.0,8.0,4.0,22,16,61,43590
Lincoln,LS,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2005,232.0,6.0,4.0,24,17,61,32640
Lincoln,LS,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,2006,280.0,8.0,4.0,23,16,61,39285
Oldsmobile,LSS,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,1997,240.0,6.0,4.0,24,16,26,2136
Oldsmobile,LSS,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,1997,205.0,6.0,4.0,26,17,26,2080
Oldsmobile,LSS,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,1998,195.0,6.0,4.0,27,17,26,2283
Oldsmobile,LSS,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,1998,240.0,6.0,4.0,25,16,26,2444
Oldsmobile,LSS,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,1999,240.0,6.0,4.0,25,16,26,2681
Oldsmobile,LSS,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Sedan,1999,205.0,6.0,4.0,27,17,26,2356
Ford,LTD Crown Victoria,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Sedan,1990,150.0,8.0,4.0,22,15,5657,2000
Ford,LTD Crown Victoria,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Wagon,1990,150.0,8.0,4.0,22,15,5657,2000
Ford,LTD Crown Victoria,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Wagon,1991,150.0,8.0,4.0,22,15,5657,2000
Ford,LTD Crown Victoria,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Sedan,1991,150.0,8.0,4.0,22,15,5657,2000
Buick,Lucerne,premium unleaded (recommended),AUTOMATIC,front wheel drive,"Factory Tuner,Performance",Large,Sedan,2009,292.0,8.0,4.0,22,15,155,40205
Buick,Lucerne,flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Large,Sedan,2009,227.0,6.0,4.0,26,17,155,32520
Buick,Lucerne,flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Large,Sedan,2010,227.0,6.0,4.0,26,17,155,35730
Buick,Lucerne,premium unleaded (recommended),AUTOMATIC,front wheel drive,Performance,Large,Sedan,2010,292.0,8.0,4.0,22,15,155,42515
Buick,Lucerne,flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Large,Sedan,2011,227.0,6.0,4.0,27,17,155,29730
Buick,Lucerne,premium unleaded (recommended),AUTOMATIC,front wheel drive,Performance,Large,Sedan,2011,292.0,8.0,4.0,23,15,155,44460
Chevrolet,Lumina Minivan,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Passenger Minivan,1994,120.0,6.0,3.0,21,17,1385,2000
Chevrolet,Lumina Minivan,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Cargo Minivan,1994,120.0,6.0,3.0,21,17,1385,2000
Chevrolet,Lumina Minivan,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Passenger Minivan,1995,120.0,6.0,3.0,21,17,1385,2000
Chevrolet,Lumina Minivan,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Cargo Minivan,1995,120.0,6.0,3.0,21,17,1385,2000
Chevrolet,Lumina Minivan,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Passenger Minivan,1996,180.0,6.0,3.0,24,17,1385,2000
Chevrolet,Lumina Minivan,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Cargo Minivan,1996,180.0,6.0,3.0,24,17,1385,2000
Chevrolet,Lumina,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1999,160.0,6.0,4.0,26,17,1385,2000
Chevrolet,Lumina,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1999,200.0,6.0,4.0,27,17,1385,2044
Chevrolet,Lumina,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,2000,175.0,6.0,4.0,27,18,1385,2100
Chevrolet,Lumina,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,2001,175.0,6.0,4.0,26,18,1385,18890
Lexus,LX 450,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,1996,212.0,6.0,4.0,14,12,454,3667
Lexus,LX 450,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,1997,212.0,6.0,4.0,14,12,454,4282
Lexus,LX 470,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2005,235.0,8.0,4.0,16,12,454,65225
Lexus,LX 470,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2006,275.0,8.0,4.0,15,12,454,67395
Lexus,LX 470,regular unleaded,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2007,268.0,8.0,4.0,15,12,454,67395
Lexus,LX 570,premium unleaded (recommended),AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,2015,383.0,8.0,4.0,17,12,454,83180
Lexus,LX 570,premium unleaded (recommended),AUTOMATIC,four wheel drive,Luxury,Large,4dr SUV,2016,383.0,8.0,4.0,18,13,454,88880
Lexus,LX 570,premium unleaded (recommended),AUTOMATIC,four wheel drive,Luxury,Large,4dr SUV,2017,383.0,8.0,4.0,18,13,454,89380
Mercedes-Benz,M-Class,diesel,AUTOMATIC,all wheel drive,"Crossover,Luxury,Diesel",Midsize,4dr SUV,2013,240.0,6.0,4.0,28,20,617,51270
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,2013,518.0,8.0,4.0,17,13,617,96100
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2013,402.0,8.0,4.0,20,14,617,58800
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2013,302.0,6.0,4.0,23,18,617,49770
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2013,302.0,6.0,4.0,23,18,617,47270
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,2014,518.0,8.0,4.0,17,13,617,97250
Mercedes-Benz,M-Class,diesel,AUTOMATIC,all wheel drive,"Crossover,Luxury,Diesel",Midsize,4dr SUV,2014,240.0,6.0,4.0,28,20,617,51790
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2014,302.0,6.0,4.0,22,17,617,50290
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2014,402.0,8.0,4.0,19,14,617,59450
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2014,302.0,6.0,4.0,24,18,617,47790
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2015,329.0,6.0,4.0,22,18,617,62900
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2015,302.0,6.0,4.0,24,18,617,48300
Mercedes-Benz,M-Class,diesel,AUTOMATIC,all wheel drive,"Crossover,Luxury,Diesel",Midsize,4dr SUV,2015,0.0,4.0,4.0,29,22,617,49800
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,2015,518.0,8.0,4.0,17,13,617,98400
Mercedes-Benz,M-Class,premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2015,302.0,6.0,4.0,22,17,617,50800
BMW,M2,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,2016,365.0,6.0,2.0,26,18,3916,51700
BMW,M2,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,2017,365.0,6.0,2.0,26,18,3916,51700
Infiniti,M30,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Coupe,1990,162.0,6.0,2.0,23,17,190,2000
Infiniti,M30,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Convertible,1991,162.0,6.0,2.0,23,17,190,2000
Infiniti,M30,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Coupe,1991,162.0,6.0,2.0,23,17,190,2000
Infiniti,M30,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Coupe,1992,162.0,6.0,2.0,23,17,190,2000
Infiniti,M30,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Midsize,Convertible,1992,162.0,6.0,2.0,23,17,190,2000
Infiniti,M35,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2008,275.0,6.0,4.0,23,16,190,43900
Infiniti,M35,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2008,275.0,6.0,4.0,22,16,190,45650
Infiniti,M35,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2009,303.0,6.0,4.0,25,17,190,45800
Infiniti,M35,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2009,275.0,6.0,4.0,22,16,190,47950
Infiniti,M35,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2010,303.0,6.0,4.0,25,17,190,45800
Infiniti,M35,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2010,303.0,6.0,4.0,22,16,190,47950
Infiniti,M37,premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Large,Sedan,2011,330.0,6.0,4.0,24,17,190,49200
Infiniti,M37,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2011,330.0,6.0,4.0,26,18,190,47050
BMW,M3,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,2015,425.0,6.0,4.0,26,17,3916,62000
BMW,M3,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,2016,425.0,6.0,4.0,26,17,3916,63500
BMW,M3,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,2017,425.0,6.0,4.0,26,17,3916,64000
BMW,M4 GTS,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2016,493.0,6.0,2.0,23,16,3916,133205
Infiniti,M45,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2008,325.0,8.0,4.0,21,16,190,50250
Infiniti,M45,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2008,325.0,8.0,4.0,20,14,190,52750
Infiniti,M45,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Large,Sedan,2009,325.0,8.0,4.0,21,16,190,52150
Infiniti,M45,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2009,325.0,8.0,4.0,20,14,190,54650
Infiniti,M45,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2010,325.0,8.0,4.0,20,14,190,54650
Infiniti,M45,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2010,325.0,8.0,4.0,21,16,190,52150
BMW,M4,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2015,425.0,6.0,2.0,26,17,3916,64200
BMW,M4,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,2015,425.0,6.0,2.0,26,17,3916,72500
BMW,M4,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,2016,425.0,6.0,2.0,26,17,3916,74200
BMW,M4,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2016,425.0,6.0,2.0,26,17,3916,65700
BMW,M4,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,2017,425.0,6.0,2.0,26,17,3916,74700
BMW,M4,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2017,425.0,6.0,2.0,26,17,3916,66200
Infiniti,M56,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Large,Sedan,2011,420.0,8.0,4.0,23,16,190,60950
Infiniti,M56,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Large,Sedan,2011,420.0,8.0,4.0,25,16,190,58450
BMW,M5,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Large,Sedan,2014,552.0,8.0,4.0,20,14,3916,92900
BMW,M5,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Large,Sedan,2015,560.0,8.0,4.0,20,14,3916,93600
BMW,M5,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Large,Sedan,2016,560.0,8.0,4.0,20,14,3916,94100
BMW,M6 Gran Coupe,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Large,Sedan,2015,560.0,8.0,4.0,20,14,3916,115700
BMW,M6 Gran Coupe,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Large,Sedan,2016,552.0,8.0,4.0,20,14,3916,117200
BMW,M6 Gran Coupe,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Large,Sedan,2017,560.0,8.0,4.0,20,14,3916,117500
BMW,M6,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,2015,560.0,8.0,2.0,20,14,3916,118200
BMW,M6,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2015,560.0,8.0,2.0,20,14,3916,111900
BMW,M6,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,2016,552.0,8.0,2.0,20,14,3916,119700
BMW,M6,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2016,552.0,8.0,2.0,20,14,3916,113400
BMW,M6,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,2017,560.0,8.0,2.0,20,14,3916,113700
BMW,M6,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,2017,560.0,8.0,2.0,22,15,3916,120000
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2015,400.0,6.0,4.0,23,17,1715,72300
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2015,340.0,6.0,4.0,23,17,1715,49900
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2016,340.0,6.0,4.0,23,17,1715,52600
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2016,400.0,6.0,4.0,23,17,1715,73900
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,2017,360.0,6.0,4.0,23,17,1715,67200
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2017,340.0,6.0,4.0,23,17,1715,54400
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury,Performance",Midsize,4dr SUV,2017,400.0,6.0,4.0,23,17,1715,76000
Porsche,Macan,premium unleaded (required),AUTOMATED_MANUAL,all wheel drive,"Crossover,Luxury",Midsize,4dr SUV,2017,252.0,4.0,4.0,25,20,1715,47500
Dodge,Magnum,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Wagon,2006,340.0,8.0,4.0,22,15,1851,32855
Dodge,Magnum,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Wagon,2006,340.0,8.0,4.0,23,15,1851,30855
Dodge,Magnum,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Wagon,2006,190.0,6.0,4.0,26,18,1851,22680
Dodge,Magnum,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Wagon,2006,250.0,6.0,4.0,22,15,1851,29100
Dodge,Magnum,premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,High-Performance",Large,Wagon,2006,425.0,8.0,4.0,18,13,1851,37320
Dodge,Magnum,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Wagon,2007,250.0,6.0,4.0,22,15,1851,29860
Dodge,Magnum,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Wagon,2007,190.0,6.0,4.0,26,18,1851,23370
Dodge,Magnum,regular unleaded,AUTOMATIC,rear wheel drive,Performance,Large,Wagon,2007,340.0,8.0,4.0,23,15,1851,31515
